URL,Title,Date,Author,Category,LikelyType,WordCount,InternalLinks,ServiceRelevance,PossibleDuplicate,Notes
"https://mclair.com.br/blog/diversidade-etaria-por-que-a-geracao-40-e-essencial-para-o-mercado-de-/","Diversidade Etária: Por que a geração 40+ é essencia… | Mclair","2021-11-12","Patrícia Kost","Marketing e Comunicação","Editorial Mclair","598","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/diversidade-nao-basta-resultado-tambem-depende-de-abertura-ao-contradi/","Diversidade não basta: resultado também depende de a… | Mclair","2021-01-12","Claudia Elisa Soares","Marketing e Comunicação","Editorial Mclair","513","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/diversidade-nas-liderancas-e-fundamental-para-as-acoes-de-esg/","Diversidade nas lideranças é fundamental para as açõ… | Mclair","2022-07-20","Claudia Elisa Soares","Marketing e Comunicação","Editorial Mclair","593","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/do-estagio-a-lideranca-empresa-cria-novos-caminhos-para-o-crescimento-/","Do estágio à liderança: empresa cria novos caminhos… | Mclair","2023-04-26","Zbra","Marketing e Comunicação","Editorial Mclair","777","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/do-glp-ao-coracao-dos-corinthianos-como-o-patrocinio-do-appgas-ao-tima/","Do GLP ao coração dos Corinthianos: como o patrocíni… | Mclair","2025-04-08","Appgas","Marketing e Comunicação","Editorial Mclair","683","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/dona-coruja-e-sua-marca-propria/","Dona Coruja e sua marca própria | Blog Mclair","2022-02-09","Rafael Nanis","Marketing e Comunicação","Editorial Mclair","287","70","Branding Estratégico","","og:image relativo"
"https://mclair.com.br/blog/eficiencia-nas-nuvens-busca-por-multicloud-e-nuvem-hibrida-cresce-no-b/","Eficiência nas nuvens: busca por multicloud e nuvem… | Mclair","2023-04-20","Lambda3","Marketing e Comunicação","Editorial Mclair","510","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/em-tempos-de-pandemia-tecnologia-cria-oportunidades/","Em tempos de pandemia, tecnologia cria oportunidades | Blog Mclair","2025-04-08","Victor Cavalcante","Marketing e Comunicação","Editorial Mclair","992","70","nenhum claro","","title longo (66) | og:image relativo"
"https://mclair.com.br/blog/emergee-e-tivit-lancam-o-programa-agility-drops/","Emergee e TIVIT lançam o programa ""Agility Drops"" | Blog Mclair","2021-08-06","Emergee","Marketing e Comunicação","Editorial Mclair","534","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/empatia-e-resiliencia-nas-abordagens-de-marcas-com-consumidores/","Empatia e resiliência nas abordagens de marcas com c… | Mclair","2021-01-11","Abrolhos Filmes","Marketing e Comunicação","Editorial Mclair","700","70","Branding Estratégico","","og:image relativo"
"https://mclair.com.br/blog/empresa-de-tecnologia-adota-home-office-e-cresce-40/","Empresa de tecnologia adota home-office e cresce 40% | Blog Mclair","2021-01-11","Lambda3","Marketing e Comunicação","Editorial Mclair","579","70","nenhum claro","","title longo (66) | og:image relativo"
"https://mclair.com.br/blog/empresas-brasileiras-levam-inovacoes-com-foco-em-economia-circular-e-m/","Empresas brasileiras levam inovações com foco em eco… | Mclair","2022-07-20","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","1059","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/empresas-brasileiras-marcam-presenca-na-colombiaplast-2022/","Empresas brasileiras marcam presença na ColombiaPlas… | Mclair","2023-04-26","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","1065","70","Branding Estratégico","","og:image relativo"
"https://mclair.com.br/blog/empresas-brasileiras-movimentam-us-4-7-milhoes-durante-a-argenplas/","Empresas brasileiras movimentam US$4,7 milhões duran… | Mclair","2022-07-21","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","888","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/empresas-familiares-exigem-flexibilidade-e-comunicacao-empatica-do-exe/","Empresas familiares exigem flexibilidade e comunicaç… | Mclair","2021-08-05","Claudia Elisa Soares","Marketing e Comunicação","Editorial Mclair","699","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/empresas-modernas-serao-cada-vez-mais-empresas-de-software/","Empresas modernas serão, cada vez mais, empresas de… | Mclair","2025-04-08","Elemar Júnior","Marketing e Comunicação","Editorial Mclair","977","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/entre-perfis-e-curtidas-por-que-alguem-seria-fiel-a-sua-marca/","Entre Perfis e Curtidas, por que alguém seria fiel à… | Mclair","2021-09-09","Kelly Pinheiro","Marketing e Comunicação","Editorial Mclair","762","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/escassez-de-profissionais-no-mercado-de-ti-amplia-a-necessidade-de-dia/","Escassez de profissionais no mercado de TI amplia a… | Mclair","2022-02-10","Lambda3","Marketing e Comunicação","Editorial Mclair","684","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/esg-e-felicidade-corporativa-a-nova-fronteira-da-gestao/","ESG e felicidade corporativa: a nova fronteira da ge… | Mclair","2025-04-08","Vanda Lohn","Marketing e Comunicação","Editorial Mclair","987","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/estetica-e-saude-dois-conceitos-aliados-para-garantia-da-qualidade-de-/","Estética e saúde: dois conceitos aliados para garant… | Mclair","2025-04-08","Mclair Comunicação","Marketing e Comunicação","Editorial Mclair","459","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/estrutura-organizacional-um-predador-da-estrategia/","Estrutura organizacional: um predador da estratégia | Blog Mclair","2022-02-10","Claudia Elisa Soares","Marketing e Comunicação","Editorial Mclair","695","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/europa-busca-solucoes-brasileiras-para-o-desenvolvimento-das-industria/","Europa busca soluções brasileiras para o desenvolvim… | Mclair","2023-04-26","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","940","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/expansao-do-iot-impulsiona-demanda-por-solucoes-de-gestao/","Expansão do IoT impulsiona demanda por soluções de g… | Mclair","2021-08-06","Guiando","Marketing e Comunicação","Editorial Mclair","481","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/experiencia-do-usuario-se-torna-recurso-imprescindivel-para-vendas-de-/","Experiência do usuário se torna recurso imprescindív… | Mclair","2021-01-12","Lambda3","Marketing e Comunicação","Editorial Mclair","577","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/expo-prado-2022-recebe-empresas-brasileiras-do-setor-agricola/","Expo Prado 2022 recebe empresas brasileiras do setor… | Mclair","2023-04-26","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","1078","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/expoplast-2022-destaca-inovacoes-brasileiras/","Expoplast 2022 destaca inovações brasileiras | Blog Mclair","2023-04-19","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","991","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/exportacao-industria-de-maquinas-e-equipamentos-estima-faturamento-de-/","Exportação: indústria de máquinas e equipamentos est… | Mclair","2023-04-24","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","798","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/exportacoes-brasileiras-de-maquinas-e-equipamentos-a-paises-latinos-so/","Exportações brasileiras de máquinas e equipamentos a… | Mclair","2023-04-19","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","884","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/exportacoes-de-maquinas-e-equipamentos-brasileiros-ganham-visibilidade/","Exportações de máquinas e equipamentos brasileiros g… | Mclair","2023-04-20","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","500","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/exportacoes-em-alta-industria-brasileira-de-maquinas-e-equipamentos-al/","Exportações em alta: indústria brasileira de máquina… | Mclair","2023-04-24","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","839","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/exportacoes-para-o-setor-de-mineracao-e-energia-devem-atingir-us-1-08-/","Exportações para o setor de mineração e energia deve… | Mclair","2022-07-21","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","845","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/fidalgo-amplia-portfolio-de-negocios-com-novos-segmentos-de-leiloes/","Fidalgo amplia portfólio de negócios com novos segme… | Mclair","2023-06-26","Fidalgo Leilões","Marketing e Comunicação","Editorial Mclair","437","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/final-de-ano-otimismo-youtube-e-narrativas-mais-humanas-como-estrategi/","Final de ano: Otimismo, Youtube e narrativas mais hu… | Mclair","2021-01-12","Abrolhos Filmes","Marketing e Comunicação","Editorial Mclair","537","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/fintech-mineira-e-a-vencedora-do-ranking-100-open-startups/","Fintech mineira é a vencedora do Ranking 100 Open St… | Mclair","2021-01-12","Guiando","Marketing e Comunicação","Editorial Mclair","487","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/galeria-consigaz-busca-talentos-brasileiros-da-arte-urbana/","GALERIA CONSIGAZ busca talentos brasileiros da arte… | Mclair","2023-06-26","Consigaz","Marketing e Comunicação","Editorial Mclair","548","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/gptw-lambda3-e-uma-das-melhores-empresas-de-t-i-para-trabalhar/","GPTW: Lambda3 é uma das melhores empresas de T.I par… | Mclair","2022-02-10","Lambda3","Marketing e Comunicação","Editorial Mclair","700","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/gptw-lambda3-esta-entre-as-melhores-empresas-do-brasil/","GPTW: Lambda3 está entre as melhores empresas do Bra… | Mclair","2021-01-12","Lambda3","Marketing e Comunicação","Editorial Mclair","738","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/guiando-abre-novas-vagas-para-ti-e-outras-areas/","Guiando abre novas vagas para TI e outras áreas | Blog Mclair","2021-08-09","Guiando","Marketing e Comunicação","Editorial Mclair","431","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/guiando-esta-entre-as-melhores-empresas-para-trabalhar-em-mg-segundo-g/","Guiando está entre as melhores empresas para trabalh… | Mclair","2021-08-05","Guiando","Marketing e Comunicação","Editorial Mclair","422","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/guiando-tem-20-vagas-abertas-100-remoto-1/","Guiando tem 20 vagas abertas 100% remoto | Blog Mclair","2021-01-12","Guiando","Marketing e Comunicação","Editorial Mclair","405","70","nenhum claro","sim (mesmo título de outra URL)","og:image relativo"
"https://mclair.com.br/blog/guiando-tem-20-vagas-abertas-100-remoto/","Guiando tem 20 vagas abertas 100% remoto | Blog Mclair","2021-05-04","Guiando","Marketing e Comunicação","Editorial Mclair","295","70","nenhum claro","sim (mesmo título de outra URL)","og:image relativo"
"https://mclair.com.br/blog/ha-futuro-para-o-mercado-de-tecnologia-sem-cultura-organizacional-dive/","Há futuro para o mercado de tecnologia sem cultura o… | Mclair","2023-04-26","Patrícia Kost","Marketing e Comunicação","Editorial Mclair","707","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/home-office-e-transformacao-digital-impulsionam-retomada-de-investimen/","Home office e transformação digital impulsionam reto… | Mclair","2022-02-10","Guiando","Marketing e Comunicação","Editorial Mclair","670","70","Marketing Digital","","og:image relativo"
"https://mclair.com.br/blog/ian-macdonald-e-o-novo-diretor-executivo-da-emergee/","Ian Macdonald é o novo diretor-executivo da Emergee | Blog Mclair","2021-08-05","Emergee","Marketing e Comunicação","Editorial Mclair","605","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/industria-brasileira-apresenta-solucoes-em-sustentabilidade-e-economia/","Indústria brasileira apresenta soluções em sustentab… | Mclair","2023-04-24","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","845","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/industria-de-maquinas-projeta-usd-15-mi-em-negocios-internacionais-dur/","Indústria de máquinas projeta USD 15 MI em negócios… | Mclair","2023-06-26","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","750","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/insatisfeita-geracao-z-nao-quer-trabalhar-mais-do-mesmo-jeito/","Insatisfeita, Geração Z não quer trabalhar mais do m… | Mclair","2023-04-26","Carolina Fernandes","Marketing e Comunicação","Editorial Mclair","598","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/inteligencia-artificial-consenso-e-a-chave-para-um-mundo-robotizado/","Inteligência Artificial: consenso é a chave para um… | Mclair","2023-04-19","Eduardo Camargo","Marketing e Comunicação","Editorial Mclair","958","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/itau-unibanco-incorpora-startup-emergee-especializada-em-metodos-para-/","Itaú Unibanco incorpora startup Emergee, especializa… | Mclair","2021-11-11","Emergee","Marketing e Comunicação","Editorial Mclair","463","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/justica-federal-leilao-com-descontos-de-ate-50-oferece-imoveis-e-veicu/","Justiça Federal: leilão com descontos de até 50% ofe… | Mclair","2025-04-08","Fidalgo Leilões","Marketing e Comunicação","Editorial Mclair","784","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/lambda3-abre-28-vagas-para-desenvolvedores/","Lambda3 abre 28 vagas para desenvolvedores | Blog Mclair","2025-04-08","Mclair Comunicação","Marketing e Comunicação","Editorial Mclair","746","71","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/lambda3-abre-vagas-para-times-de-tecnologia/","Lambda3 abre vagas para times de tecnologia | Blog Mclair","2022-02-10","Lambda3","Marketing e Comunicação","Editorial Mclair","473","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/lambda3-consolida-as-unidades-negocios-de-produtos-digitais-do-ecossis/","Lambda3 consolida as unidades negócios de Produtos D… | Mclair","2022-07-20","Lambda3","Marketing e Comunicação","Editorial Mclair","736","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/lambda3-leva-debate-sobre-diversidade-e-inclusao-ao-programaria-summit/","Lambda3 leva debate sobre diversidade e inclusão ao… | Mclair","2021-11-11","Lambda3","Marketing e Comunicação","Editorial Mclair","850","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/lambda3-mira-fintechs-de-investimento-e-preve-crescimento-de-25-em-202/","Lambda3 mira fintechs de investimento e prevê cresci… | Mclair","2025-04-08","Mclair Comunicação","Marketing e Comunicação","Editorial Mclair","605","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/largar-tudo-nem-sempre-e-solucao-para-os-cansados-do-mundo-corporativo/","Largar tudo nem sempre é solução para os cansados do… | Mclair","2021-03-15","Claudia Elisa Soares","Marketing e Comunicação","Editorial Mclair","779","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/leilao-da-justica-federal-tem-imoveis-no-abc-e-veiculos-com-50-de-desc/","Leilão da Justiça Federal tem imóveis no ABC e veícu… | Mclair","2023-04-20","Fidalgo Leilões","Marketing e Comunicação","Editorial Mclair","418","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/leilao-da-justica-federal-tem-lacnha-a-partir-de-r-25-mil-e-imoveis-co/","Leilão da Justiça Federal tem lacnha a partir de R$… | Mclair","2023-06-26","Fidalgo Leilões","Marketing e Comunicação","Editorial Mclair","606","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/leilao-do-bradesco-traz-52-imoveis-com-precos-a-partir-de-r-40-mil/","Leilão do Bradesco traz 52 imóveis com preços a part… | Mclair","2025-04-08","Leilão Vip","Marketing e Comunicação","Editorial Mclair","516","71","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/leilao-especial-evento-online-tem-motos-a-partir-de-r-3-4-mil/","Leilão especial: evento online tem motos a partir de… | Mclair","2023-06-26","Fidalgo Leilões","Marketing e Comunicação","Editorial Mclair","353","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/lensa-quanto-vale-a-imagem-do-usuario/","Lensa: quanto vale a imagem do usuário? | Blog Mclair","2023-04-25","Carolina Fernandes","Marketing e Comunicação","Editorial Mclair","620","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/lgpd-desafios-e-a-responsabilidade-das-empresas-na-black-friday/","LGPD, desafios e a responsabilidade das empresas na… | Mclair","2022-02-09","Ahirton Lopes","Marketing e Comunicação","Editorial Mclair","762","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/lgpd-empresas-podem-ser-penalizadas-solidariamente/","LGPD: empresas podem ser penalizadas solidariamente | Blog Mclair","2025-04-08","Gustavo de Paula","Marketing e Comunicação","Editorial Mclair","464","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/lideranca-5-dicas-para-quem-deseja-assumir-o-posto/","Liderança: 5 dicas para quem deseja assumir o posto | Blog Mclair","2021-11-11","Claudia Elisa Soares","Marketing e Comunicação","Editorial Mclair","748","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/lideranca-de-times-de-engenharia-de-software-e-tema-de-debate-na-codec/","Liderança de times de engenharia de software é tema… | Mclair","2021-11-12","Lambda3","Marketing e Comunicação","Editorial Mclair","495","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/liderancas-femininas-profissionais-inspiradoras-explicam-os-principais/","Lideranças femininas: profissionais inspiradoras exp… | Mclair","2023-04-20","Mclair Comunicação","Marketing e Comunicação","Editorial Mclair","946","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/liderando-no-novo-mundo-quais-os-desafios-das-empresas-no-pos-covid-19/","Liderando no novo mundo: quais os desafios das empre… | Mclair","2021-01-11","Claudia Elisa Soares","Marketing e Comunicação","Editorial Mclair","871","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/marketing-digital-4-series-da-netflix-para-maratonar-nas-ferias/","Marketing Digital: 4 séries da Netflix para maratona… | Mclair","2023-04-24","Carolina Fernandes","Marketing e Comunicação","Editorial Mclair","785","70","Marketing Digital","","og:image relativo"
"https://mclair.com.br/blog/marketing-para-farmacias-conheca-os-pilares-para-uma-estrategia-de-suc/","MARKETING PARA FARMÁCIAS: CONHEÇA OS PILARES PARA UM… | Mclair","2025-04-08","Mclair Comunicação","Marketing e Comunicação","Editorial Mclair","1206","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/maternidade-e-trabalho-um-mes-para-nos-e-todos-os-outros-dias-de-luta/","Maternidade e trabalho: um mês para nós e todos os o… | Mclair","2023-06-26","Bruna Coelho","Marketing e Comunicação","Editorial Mclair","597","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/mclair-anuncia-spin-off-para-desenvolvimento-web-e-tecnologico/","Mclair anuncia spin-off para desenvolvimento web e t… | Mclair","2021-03-24","Mclair Comunicação","Marketing e Comunicação","Editorial Mclair","479","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/mclair-comunicacao-e-a-nova-assessoria-de-imprensa-do-programa-brazil-/","Mclair Comunicação é a nova assessoria de imprensa d… | Mclair","2022-07-20","Mclair Comunicação","Marketing e Comunicação","Editorial Mclair","351","70","Assessoria de Imprensa","","og:image relativo"
"https://mclair.com.br/blog/mentalidade-de-abundancia-transforma-a-lideranca/","Mentalidade de abundância transforma a liderança | Blog Mclair","2021-02-02","Claudia Elisa Soares","Marketing e Comunicação","Editorial Mclair","656","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/microsservicos-evidenciam-impactos-em-escalabilidade-para-o-negocio/","Microsserviços evidenciam impactos em escalabilidade… | Mclair","2025-04-08","Giovanni Bassi","Marketing e Comunicação","Editorial Mclair","698","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/migracao-para-nuvem-e-negocios-digitais-afinal-os-impactos-nao-sao-ape/","Migração para nuvem e negócios digitais: afinal, os… | Mclair","2023-04-24","Leticia Kawakami","Marketing e Comunicação","Editorial Mclair","712","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/mineracao-industria-de-maquinas-e-equipamentos-estima-us-11-6-milhoes-/","Mineração: indústria de máquinas e equipamentos esti… | Mclair","2023-06-26","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","504","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/mineracao-rodada-de-negocios-internacional-supera-expectativas-e-alcan/","Mineração: rodada de negócios internacional supera e… | Mclair","2023-04-20","BMS: Brazil Machinery Solutions","Marketing e Comunicação","Editorial Mclair","562","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/mis-recebe-exposicao-de-arte-urbana-no-dia-4/","MIS recebe exposição de arte urbana no dia 4 | Blog Mclair","2023-06-26","Consigaz","Marketing e Comunicação","Editorial Mclair","427","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/missao-angola-como-a-quinto-andar-me-ajudou-a-vender-milho-na-africa/","Missão Angola:  Como a Quinto Andar me ajudou a vend… | Mclair","2021-11-29","Rafael Nanis","Marketing e Comunicação","Editorial Mclair","573","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/momentos-de-crise-exigem-liderancas-inteligentes/","Momentos de crise exigem lideranças inteligentes | Blog Mclair","2025-04-08","Elemar Júnior","Marketing e Comunicação","Editorial Mclair","915","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/moto-clube-brasileiro-promove-campanha-mundial-de-doacao-de-sangue/","Moto clube brasileiro promove campanha mundial de do… | Mclair","2022-07-21","Insanos MC","Marketing e Comunicação","Editorial Mclair","600","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/mulheres-na-gestao-usem-a-projecao-da-voz-a-seu-favor/","Mulheres na gestão: usem a projeção da voz a seu fav… | Mclair","2021-02-02","Claudia Elisa Soares","Marketing e Comunicação","Editorial Mclair","639","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/nao-caia-na-armadilha-da-massificacao-da-inteligencia-artificial/","Não caia na armadilha da massificação da Inteligênci… | Mclair","2023-06-23","Denis Zanini Lima & Kelly Pinheiro","Marketing e Comunicação","Editorial Mclair","783","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/negocios-digitais-os-6ds-cruciais-para-a-inovacao-exponencial/","Negócios digitais: os ""6Ds"" cruciais para a inovação… | Mclair","2025-04-08","Mclair Comunicação","Marketing e Comunicação","Editorial Mclair","929","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/nexinvoice-e-pioneiro-em-automacao-inteligente-do-contas-a-pagar/","nexinvoice® é pioneiro em automação inteligente do C… | Mclair","2021-02-02","Guiando","Marketing e Comunicação","Editorial Mclair","829","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/novo-petroleo-uso-correto-de-dados-pode-gerar-oportunidades-de-negocio/","Novo petróleo: uso correto de dados pode gerar oport… | Mclair","2025-04-08","Mclair Comunicação","Marketing e Comunicação","Editorial Mclair","661","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/novos-nichos-do-marketing-de-influencia-podem-impactar-a-retomada-do-a/","Novos nichos do marketing de influência podem impact… | Mclair","2021-11-11","Trilha 91","Marketing e Comunicação","Editorial Mclair","593","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-algoritmo-humano-por-tras-de-uma-boa-decisao/","O algoritmo humano por trás de uma boa decisão | Blog Mclair","2021-05-04","Claudia Elisa Soares","Marketing e Comunicação","Editorial Mclair","711","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-dilema-da-redes-reduz-o-protagonismo-das-pessoas/","""O Dilema da Redes"" reduz o protagonismo das pessoas | Blog Mclair","2021-01-11","Elemar Júnior","Marketing e Comunicação","Editorial Mclair","625","70","nenhum claro","","title longo (66) | og:image relativo"
"https://mclair.com.br/blog/o-elo-entre-os-c-levels-e-a-tecnologia-na-retomada-do-varejo/","O elo entre os C-Levels e a tecnologia na retomada d… | Mclair","2021-01-11","Elemar Júnior","Marketing e Comunicação","Editorial Mclair","758","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-futuro-do-home-office-e-a-realidade-pos-pandemia/","O futuro do home-office e a realidade pós-pandemia | Blog Mclair","2021-01-11","Elemar Júnior","Marketing e Comunicação","Editorial Mclair","612","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-futuro-do-trabalho-remoto-e-o-match-entre-tecnologia-e-pessoas/","O futuro do trabalho remoto e o match entre tecnolog… | Mclair","2021-05-18","Patrícia Kost","Marketing e Comunicação","Editorial Mclair","673","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-growth-e-eu-acelerando/","O Growth e eu: Acelerando! | Blog Mclair","2021-09-27","Rafael Nanis","Marketing e Comunicação","Editorial Mclair","819","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-impacto-dos-microsservicos-para-o-mercado-e-o-consumidor/","O impacto dos microsserviços para o mercado e o cons… | Mclair","2022-07-21","Giovanni Bassi","Marketing e Comunicação","Editorial Mclair","809","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-lado-b-da-produtividade-em-trabalho-remoto/","O lado B da produtividade em trabalho remoto | Blog Mclair","2025-04-08","Mclair Comunicação","Marketing e Comunicação","Editorial Mclair","830","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-marketing-por-tras-do-universo-gamer-e-a-sua-ascensao-no-brasil/","O marketing por trás do universo gamer e a sua ascen… | Mclair","2023-04-24","Carolina Fernandes","Marketing e Comunicação","Editorial Mclair","617","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-papel-da-governanca-corporativa-no-engajamento-das-liderancas/","O papel da governança corporativa no engajamento das… | Mclair","2022-07-20","Claudia Elisa Soares","Marketing e Comunicação","Editorial Mclair","544","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-papel-de-entidades-publicas-para-as-cidades-inteligentes/","O papel de entidades públicas para as Cidades Inteli… | Mclair","2023-04-26","Eduardo Camargo","Marketing e Comunicação","Editorial Mclair","565","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-poder-da-tecnologia-e-automacao-de-marketing-para-os-negocios/","O poder da tecnologia e automação de marketing para… | Mclair","2025-04-08","Guilherme Tollmeiner","Marketing e Comunicação","Editorial Mclair","918","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-que-a-serie-sandman-tem-em-comum-com-transparencia-radical-em-consel/","O que a série Sandman tem em comum com ""transparênci… | Mclair","2023-04-19","Claudia Elisa Soares","Marketing e Comunicação","Editorial Mclair","672","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-que-a-vida-corporativa-tem-a-ver-com-um-jogo-de-squash/","O que a vida corporativa tem a ver com um jogo de sq… | Mclair","2021-05-04","Claudia Elisa Soares","Marketing e Comunicação","Editorial Mclair","827","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-que-as-empresas-de-ti-devem-fazer-para-superar-o-deficit-de-profissi/","O que as empresas de TI devem fazer para superar o d… | Mclair","2021-11-11","Lambda3","Marketing e Comunicação","Editorial Mclair","641","70","nenhum claro","","og:image relativo"
"https://mclair.com.br/blog/o-que-assistir-depois-de-o-dilema-das-redes/","O que assistir depois de O Dilema das Redes | Blog Mclair","2021-01-11","Lambda3","Marketing e Comunicação","Editorial Mclair","750","70","nenhum claro","","og:image relativo"
